ClientID,Business_Size,Sales_M1,Sales_M2,Sales_M3,Sales_M4,Sales_M5,Sales_M6,Sales_M7,Sales_M8,Sales_M9,Sales_M10,Sales_M11,Sales_M12,Purchases_M1,Purchases_M2,Purchases_M3,Purchases_M4,Purchases_M5,Purchases_M6,Purchases_M7,Purchases_M8,Purchases_M9,Purchases_M10,Purchases_M11,Purchases_M12,Decl_Sales_M1,Decl_Sales_M2,Decl_Sales_M3,Decl_Sales_M4,Decl_Sales_M5,Decl_Sales_M6,Decl_Sales_M7,Decl_Sales_M8,Decl_Sales_M9,Decl_Sales_M10,Decl_Sales_M11,Decl_Sales_M12,Decl_Purchases_M1,Decl_Purchases_M2,Decl_Purchases_M3,Decl_Purchases_M4,Decl_Purchases_M5,Decl_Purchases_M6,Decl_Purchases_M7,Decl_Purchases_M8,Decl_Purchases_M9,Decl_Purchases_M10,Decl_Purchases_M11,Decl_Purchases_M12,CreditGrade
C1951,micro,59131,226050,416123,572178,475382,407469,406009,174153,433942,485875,259022,431967,47737,218911,378850,434122,415666,358887,379879,157452,386623,395994,223988,353485,41881,191839,353630,453151,356015,303498,320308,146124,329418,379780,211215,353377,40214,164520,315017,343729,332055,259208,307890,127701,324889,292750,162546,257122,D
C1952,micro,305863,246186,243823,210337,228175,247701,158011,280878,270487,188786,202782,200021,291058,201978,184648,173745,206676,199086,126172,216572,213649,165582,152553,159834,228167,203574,205694,147347,186698,189973,111249,200907,217450,144688,168103,144686,231252,162335,146638,124326,150813,152914,102618,166758,151096,130797,119526,135392,D
C1953,medium,3883578,2959781,1108966,3590820,1075796,3286400,4706268,2887940,2572466,3257257,1414852,4860657,3218992,2232915,969062,2701984,819256,3091013,4431538,2361414,2238960,2559030,1307166,4002148,2871103,2465794,888372,2650301,804085,2351182,3317166,2350988,2108770,2735582,1005979,3783971,2607122,1627984,813170,1914954,659108,2173410,3177178,1790346,1794786,2082626,1038857,2825026,D
C1954,medium,3484255,3660097,3364445,5531671,5269347,1473621,5434802,2807488,2948696,2777117,2048147,4415403,2676081,2869464,2688924,4774806,4669726,1299180,4432623,2727343,2505402,2548659,1806424,3991306,2676989,3061054,2661064,4610299,3779025,1232701,3836754,2181776,2456998,2084253,1466453,3141562,2018527,2421391,1890446,3945961,3639804,1005413,3668662,2242499,1953475,1985956,1438258,3335996,D
C1955,small,924642,268282,585858,858599,974522,1442199,968071,489873,856857,733267,570489,1189924,870971,257979,484535,708974,753093,1084196,956486,388840,818987,687684,441441,899147,673503,217798,456631,702875,723945,1222571,805391,415515,610846,577325,425701,934640,704840,197693,408602,562208,636855,796451,781327,314766,630375,501043,366834,661700,D
C1956,micro,340515,382796,417787,137865,389206,124726,93583,289725,412862,279206,242722,249226,290635,357268,398276,131412,332663,119432,92567,281478,400155,255066,235802,215825,273937,323787,333096,97640,308419,101936,65529,235025,327681,210174,194131,202486,237717,250759,289022,100335,245493,84413,65806,197989,280734,199763,169642,183269,D
C1957,micro,294413,344694,192792,215294,336610,199039,205044,230918,368085,401053,282288,129605,291558,289063,157167,169236,261852,156349,172485,225617,302787,389938,242176,107387,210503,243711,153015,161121,237306,140433,154757,161794,280721,312133,216752,107099,226724,218643,125130,127889,203958,122101,135890,160004,244195,321049,201596,78172,D
C1958,micro,377426,175797,358939,345504,352091,497632,185830,148485,242506,382193,597161,310564,346585,143215,329050,332588,300355,393036,153569,118888,212279,302559,503595,249295,298511,136041,258675,261068,275698,368989,130918,108059,190437,280145,501481,236378,258474,103003,264772,282050,254919,322724,117590,88998,165161,250738,395963,206908,D
C1959,micro,102143,71173,41403,60126,100760,12872,73612,45129,51931,32772,72013,59317,76888,54247,38143,56851,81645,10069,64273,34657,49515,31794,55354,48039,74454,51529,35152,49722,82097,10453,59056,34700,42235,27543,60043,44811,62528,43525,30589,39983,64276,7225,50781,25685,35516,25721,45213,34399,D
C1960,micro,151084,321780,369705,509169,451138,496785,271687,419751,181033,197192,297572,486205,114156,257457,322019,499174,352685,413100,232929,411224,147813,157478,259929,373454,115135,249472,290078,367172,372741,413626,221328,306959,147093,154182,210780,391514,84451,184838,243571,397697,278629,291660,169349,315633,105734,123932,215108,282453,D
C1961,micro,402611,544950,334396,586575,531290,454293,322184,439894,579370,451916,520148,156401,360853,501077,283915,583315,523125,388342,269069,432058,448808,378938,482988,144757,322672,432872,267873,411466,437611,333376,267421,341486,421437,344773,440540,113240,267813,358526,217698,490796,378817,290553,227108,344480,328760,294134,406046,120491,D
C1962,micro,133137,110785,119098,142210,79897,106256,105625,75013,108212,118546,68584,96662,132884,85769,91271,110423,75262,89331,88303,58701,87094,104190,52573,74789,100032,83923,89190,111439,60644,74697,76025,53414,83043,97275,57951,69963,95080,68604,73554,86657,58041,67124,64518,41922,62453,74958,44167,59936,D
C1963,medium,2017005,2170986,3466301,3676376,1660634,3594983,2738651,535676,1136171,1302779,3169081,3318144,1665029,1950686,3068427,2786219,1474590,2725856,2141787,499116,1022142,1288252,2744491,3051281,1582805,1581877,2850996,2573731,1366829,2680990,1991709,445634,833202,1003173,2359491,2799180,1385183,1653742,2205940,2239509,1113258,2115595,1762948,358597,730731,1066849,1949129,2533384,D
C1964,small,1551307,1668739,525891,71568,2088763,2334543,964430,2217596,1899873,1295271,1590626,2023994,1412665,1405965,470404,60014,1953086,2325578,778595,2072744,1435256,1030716,1562222,1653798,1318533,1314742,396874,55717,1689387,1881054,818722,1597833,1526848,1012584,1349981,1606208,1022765,1188134,356727,47075,1487946,1871790,603388,1453734,1135254,723622,1284587,1209753,D
C1965,medium,1784026,899226,1885060,2222348,1271240,1033720,2415601,1861465,1498619,1077162,2464079,2413240,1379407,726875,1845130,1667761,1035958,794294,2073813,1762351,1409032,940196,1976927,2293835,1403755,636572,1527597,1871224,1051479,789494,1779097,1513896,1170792,776695,1774526,1951596,1120132,543174,1364065,1371112,874189,568052,1665490,1457448,1179156,790818,1430583,1663686,D
C1966,micro,157475,148963,191588,179699,260098,216606,199203,233760,313641,213700,154416,158399,138143,130374,177183,155316,252347,183189,189630,185314,267477,199619,141944,142074,128557,105933,157909,133566,190875,164512,143531,174157,262706,170579,123893,124876,116522,94674,133720,110798,178189,139813,139224,136357,207877,157619,108638,111093,D
C1967,small,1683266,2295550,2550973,1714604,1070507,1474709,954606,2248195,1081565,1306266,1250039,1779986,1436226,1810931,2465537,1485649,1070194,1472139,793126,1785267,1024947,1291525,1030604,1572591,1184414,1645730,1873289,1318724,803166,1147250,721504,1612371,842165,1030012,983542,1255650,1214313,1269788,1766547,1239709,849597,1111636,666196,1289690,717554,923952,831240,1158615,D
C1968,micro,235296,127309,278558,240108,320741,393215,297933,161383,271203,243948,335434,215988,222941,112509,259268,211930,274801,314303,238768,147834,241443,223556,273017,170531,177639,102651,198389,181040,234087,312164,247165,134234,206826,181395,241364,168093,183045,84048,196531,177174,197479,261293,200701,111945,173081,157535,206237,139631,D
C1969,micro,339239,213166,286158,389710,176488,176356,255745,255441,350865,101938,358174,340191,314189,210862,240957,372558,157403,140332,202340,197219,271976,98684,317323,304665,258368,172924,201057,288724,147354,144832,182950,180277,272429,84302,284828,280096,224140,149349,192659,261681,131149,101620,166226,161974,206503,81901,263272,255228,D
C1970,small,1032151,1423366,1440611,1488535,830884,591517,1174204,1071988,2030718,1793018,1365243,740470,934381,1206502,1128090,1444150,696985,468749,939359,805133,1739852,1458165,1106535,725300,725985,1059645,1100974,1132966,654399,502641,973799,851135,1668797,1435213,1139215,539342,790365,982358,792582,1115925,533226,369231,684027,616931,1319805,1201324,874038,604037,D
C1971,micro,362202,228826,507213,168378,240161,331959,459373,526355,218633,249223,139590,191116,330476,218646,399553,135321,198371,324243,426576,426392,212577,224647,133893,179713,275733,176329,376777,134556,173508,281461,359265,425326,175750,200089,105178,137745,257056,182209,311949,95761,159829,247076,308635,305054,159061,172442,112851,143934,D
C1972,micro,420200,233710,96445,471576,307530,471488,214466,221689,733405,206696,674568,393125,322545,188092,83536,429601,238720,369935,176955,199754,562918,177697,661675,329610,329306,176768,67552,395522,255458,380737,167997,159140,607906,146103,547173,325056,272782,157327,66109,334271,182375,288014,138756,148783,418054,146511,496337,257333,D
C1973,micro,119493,199707,302242,185286,234825,198227,150859,227296,116017,134339,164092,110077,105528,180717,244280,140145,190501,174866,139004,218003,98058,130659,151142,109015,94805,169475,251286,144173,170079,139783,109684,185305,88777,98468,124743,90926,84430,151511,192307,101488,160142,147454,100356,175872,71143,102615,127000,86037,D
C1974,small,1202907,1151711,522946,1048103,722318,1218326,216996,574266,1021424,1761226,1057887,564539,1116472,1046179,508972,900328,593244,1094341,192348,431948,835895,1727210,911902,514680,875500,968136,424476,791209,515031,963514,164350,485595,840016,1415598,838095,475512,925273,741685,373074,738328,445905,866984,150282,354820,589663,1427949,695990,393490,D
C1975,micro,134935,172393,227584,212980,51877,383086,331656,150129,272416,11733,426592,206156,127746,155898,202725,203638,39707,343017,282426,121603,231556,10184,364980,165621,100198,137763,191453,149124,43246,290748,234438,114481,224915,8842,320566,145292,91017,125696,150902,151835,30262,252300,217320,94263,195117,8087,294784,132425,D
C1976,small,1415556,768984,959824,2343502,1521545,872333,1523207,692523,967484,1105177,1634068,1376455,1201078,586359,752007,2342307,1279238,805514,1425128,552477,919025,845533,1505883,1137165,1094947,629054,699877,1683946,1243517,695636,1209655,485899,739283,933310,1364083,1011508,930468,435234,599863,1796030,1023336,612724,1211300,407230,771082,658702,1090512,892451,D
C1977,micro,78029,61860,33798,63417,65521,59510,71659,50372,46808,61945,45508,55351,73408,58203,30539,62400,60942,47788,59744,42768,39435,49306,44987,43509,64520,50198,25674,44787,53207,49554,54453,37476,37033,45242,33440,39818,59755,43406,24904,52470,50035,37301,48551,34465,27992,38682,34924,31855,D
C1978,micro,206413,166763,205090,145836,140956,246986,195016,276146,319188,109198,304183,316302,166185,156746,155492,135271,110341,231651,147791,228408,269462,82979,278457,242858,157596,131544,164698,107267,104635,175523,138087,233318,235813,80275,226970,260407,128469,119950,124896,104764,87982,179569,112613,188410,188817,59687,214285,193677,D
C1979,medium,2168769,3732367,2636735,4640370,5757824,2305527,5485070,6094334,4750022,2028127,4545073,4343638,1912440,3502409,2574907,3770295,5697942,1830956,4590159,5565331,4467296,1863284,3910825,3890431,1792980,2742125,1991460,3773839,4717835,1883242,4188493,5172556,3871372,1697483,3384020,3446800,1588343,2823984,1808232,2724577,4677334,1457844,3641687,4719003,3216023,1568315,2988598,2960572,D
C1980,micro,68596,132460,100595,111654,71170,108651,81665,65922,70866,99760,60602,14165,63404,118862,85895,100512,64941,101800,68235,61485,66293,91528,52530,11646,48894,101223,77850,79210,59436,77040,65566,55853,56945,84441,50113,10583,53285,89543,67269,80256,53920,84773,52296,50041,52389,70233,39226,8742,D
C1981,micro,274843,97469,231770,300871,100444,183471,121731,262639,194728,175648,211776,62415,260010,78313,189394,249296,96954,155221,102296,201503,181149,140700,207870,60629,228939,68577,180020,253160,77385,152911,86330,186159,160111,132618,165528,51673,188247,55932,133371,184058,76268,115605,84668,158416,131771,110630,174556,46987,D
C1982,micro,334830,-56303,427198,470714,477714,315370,534557,350607,626970,-165919,283877,412651,282875,-52605,360689,427958,430654,285588,474726,333781,555924,-133142,253931,341262,239935,-45639,324407,350705,339506,253094,427006,265930,472805,-116615,240673,291442,236653,-39520,291448,317507,354093,216277,400663,265313,464645,-103259,209009,244406,D
C1983,micro,208231,43571,318468,307345,225686,249799,378762,419266,251096,313668,267097,269544,161217,36538,295437,281226,169395,238899,351798,325934,207468,305063,247393,256230,166582,32730,223321,247620,183517,191241,302586,299265,196211,249483,206438,222294,119482,27362,213665,238201,126410,197619,277185,243126,161446,221217,201441,191309,D
C1984,micro,182451,133585,250547,135424,259787,117611,237939,115604,183948,135686,273538,242620,168868,108683,222212,126216,246311,94858,181385,90051,183725,128819,244611,193180,131227,108358,185264,107951,195970,88333,177448,82294,128943,96735,202199,176127,137091,79180,164861,97026,186934,79240,152971,68957,154572,96115,202938,154332,D
C1985,micro,49811,82700,97758,153736,85375,115971,27508,63332,123994,61060,106901,86488,38381,67194,81817,123485,66323,105141,21798,56881,102844,55334,103087,82958,41463,61750,82597,114037,62337,91400,21514,49358,93370,50817,84880,69123,27193,54346,66632,98380,54646,78091,15431,41106,77192,40005,82904,67227,D
C1986,micro,113592,92659,146896,98557,138220,44697,122629,117683,117715,105205,117517,57347,93929,79638,130469,84583,123625,43492,99162,102242,113559,86191,101780,44888,91022,71358,114242,69854,114109,35111,95255,82770,97383,89057,84814,45895,77502,64016,110165,59424,103307,34815,78094,77061,82763,62046,78364,31864,D
C1987,micro,114119,110655,59748,78608,58838,39481,39326,83374,34039,27137,113266,51873,99332,92942,52192,60374,57104,36327,35853,71207,26754,20924,93627,41418,83082,85721,48357,56560,42126,29627,31724,62161,25739,19097,83922,38860,83765,73161,42540,43480,44820,29206,26948,58112,20434,17517,67992,29893,D
C1988,micro,183295,105510,188398,68363,230255,124779,138595,75006,328181,155319,164074,211116,160763,102362,142792,62777,188222,115224,111103,69905,287219,141511,138594,202281,139996,78794,138803,52630,173598,95304,103705,60935,262977,110599,121309,157981,121161,73385,119212,52417,156209,92312,86589,58895,231898,108897,111909,165884,D
C1989,medium,2676485,3094230,3506767,4063374,3658705,3520071,3441397,2812651,3921854,2965136,4913744,2552447,2480634,3043173,2865159,3076811,3206516,3169658,3138635,2666683,3333850,2355973,4185946,1921853,2076179,2467168,2614110,3274795,3055670,2562289,2835577,2219818,2878943,2327062,3457460,2119498,1951377,2172708,2318954,2585085,2357620,2516020,2429416,2092919,2456986,1690975,3406471,1414486,D
C1990,small,701604,386274,331021,643284,376484,247053,377501,360701,757788,142683,282452,921167,671303,340925,306233,498454,373166,243335,338857,358088,629505,141382,266704,734369,536422,280776,253607,495034,304594,209709,299310,303685,563862,111464,203712,663136,553922,254055,223507,366365,311218,203900,239103,270283,481932,118342,216558,607403,D
C1991,micro,46140,90319,123282,84886,86849,86049,124967,58874,119311,77010,61541,31388,35311,78688,96687,77272,70828,80821,104183,45858,93639,69375,48526,25979,36506,76299,93390,65892,67004,66433,97752,48129,93670,63639,48987,25676,27245,62240,70301,63978,54169,62832,87276,33081,69741,53716,37536,20688,D
C1992,small,843309,1108820,1567512,1460239,1150875,1907372,925727,1198965,907532,581579,425590,722754,723196,928015,1395390,1275187,933184,1837738,723628,955006,889952,534914,421845,638220,701974,841102,1138641,1213016,972035,1616802,705553,900317,735967,417690,315414,516984,584835,666974,1146531,1060220,718229,1331411,560154,796386,712828,401533,322430,464552,D
C1993,micro,136695,179512,118156,121491,254758,152094,72053,165963,152961,181512,164372,218909,121443,139470,97669,102569,236724,148450,63343,147358,119794,167642,160418,179287,95800,132977,95905,94455,213899,110630,60612,133478,129083,153233,126232,173360,86177,104469,75691,77327,177719,112061,47752,112752,93518,119742,132940,131657,D
C1994,micro,53483,66660,60161,67718,52588,60831,107800,60057,-6619,16604,91735,77425,47912,57626,56045,66492,41042,59871,103139,59365,-5373,13320,81711,62720,39385,53191,47290,50814,37056,42830,84566,49189,-4788,13160,74517,65378,38305,44159,43774,50363,32101,46913,74722,47216,-4400,11119,60750,49713,D
C1995,micro,400294,90058,288652,125560,351028,164057,188498,111736,274769,260914,268746,133324,377532,67865,286795,101216,317135,134093,153228,87017,232691,241005,249906,127137,336205,75806,204801,95907,252673,136039,159736,93790,223339,198131,190944,98652,271577,53172,238770,78021,266175,112906,115899,73233,178996,175605,193460,90228,D
C1996,micro,133576,57398,70207,61410,116615,81475,65036,86245,98733,46391,43525,51551,111991,44410,69552,59947,105420,63841,56641,73161,93466,42187,37482,40388,108811,42388,56977,47244,87961,62211,47602,66270,82785,33082,35328,36640,80657,31573,54130,47896,87272,44845,46172,56625,70785,32270,29247,33411,D
